mayé	mayé+ADV
upituú	pituú+V+3
peruyari	ruyari+V+2+PL
ayenũ	yenũ+V+1+SG
apuú	puú+V+1+SG
-rana	-rana+SUFF
amupuruã	mupuruã+V+1+SG
pepuẽ	puẽ+V+2+PL
asuí	asuí+ADV
puruã	puruã+A
upurungitá	purungitá+V+3
retipika	tipika+V+2+SG
tawiyé	wiyé+V+3+PL
taumuruakí	muruakí+V+3+PL
yasasá	sasá+V+1+PL
mbuesawa-itá	mbuesawa+N+PL
amururú	mururú+V+1+SG
Paranãwasú	Paranãwasú+N+SG
usenũi	senũi+V+3
taurikú	rikú+V+3+PL
amusakú	musakú+V+1+SG
amuruakí	muruakí+V+1+SG
tipití	tipití+N+SG
iwakawara	iwakawara+A
taukitika	kitika+V+3+PL
pemupuranga	mupuranga+V+2+PL
pitera	pitera+N+SG
puyepesawa	puyepesawa+NUM
upanhẽ	upanhẽ+QUANT
sukwera-itá	sukwera+N+NCONT+PL
tamukameẽ	mukameẽ+V+3+PL
tausendú	sendú+V+3+PL
arawara	arawara+A
tamupuranga	mupuranga+V+3+PL
tayapumi	yapumi+V+3+PL
purasisawa-itá	purasisawa+N+PL
uputari	putari+V+3
tapiíra-itá	tapiíra+N+PL
tapixawa	tapixawa+N+ABS+SG
raínha	taínha+N+CONT+SG
yapituú	pituú+V+1+PL
surara	surara+N+SG
ukáripe	ukáripe+ADV
kwara-itá	kwara+N+PL
resewara	resewara+ADP+CONT
reyupukwari	yupukwari+V+2+SG
yapurandú	purandú+V+1+PL
makaxera-itá	makaxera+N+PL
kunhãmukú-itá	kunhãmukú+N+PL
maãsiyara	maãsiyara+N+SG
pawa	pawa+INDF
taupisika	pisika+V+3+PL
apuẽ	puẽ+V+1+SG
rekaú	kaú+V+2+SG
pepurakí	purakí+V+2+PL
amukwara	mukwara+V+1+SG
marupiara-itá	marupiara+N+PL
mukũipú	mukũipú+NUM
sumuara	sumuara+N+NCONT+SG
tatá-itá	tatá+N+ABS+PL
tayamĩ	yamĩ+V+3+PL
rendawa-itá	tendawa+N+CONT+PL
upisirũ	pisirũ+V+3
tamayana	mayana+V+3+PL
tepusí	tepusí+N+ABS+SG
pixunasawa	pixunasawa+N+SG
kwema	kwema+V2
pemukwekatú	mukwekatú+V+2+PL
resupiri	supiri+V+2+SG
aramé	aramé+ADV
mira-itá	mira+N+PL
piranga	piranga+A
irusanga-itá	irusanga+N+PL
rekuyara	sekuyara+N+CONT+SG
tepusimanha	tepusimanha+A
-wera	-wera+SUFF
pemuturusú	muturusú+V+2+PL
taumupawa	mupawa+V+3+PL
tariíra	tariíra+N+SG
taumumurã	mumurã+V+3+PL
awa	awa+N+SG
anga-itá	anga+N+PL
sakú	rakú+A2+NCONT
peyumaã	yumaã+V+2+PL
mukũipumusapirisawa	mukũipumusapirisawa+NUM
pindawa	pindawa+N+SG
ayupiri	yupiri+V+1+SG
rimirikú	simirikú+N+CONT+SG
yamusaimbé	musaimbé+V+1+PL
pitua	pitua+A
pu	pu+N+SG
raíra-itá	taíra+N+CONT+PL
aikwentu	aikwentu+ADV
kupiĩ-itá	kupiĩ+N+PL
rekupiri	kupiri+V+2+SG
Tupana	Tupana+N+SG
uka	uka+N+ABS+SG
kakurí	kakurí+N+SG
pekái	kái+V+2+PL
anaseri	naseri+V+1+SG
ayuráu	yuráu+V+1+SG
akangaíwa	akangaíwa+A
reikuntu	ikuntu+V+2+SG
paranãpura-itá	paranãpura+N+PL
tautipika	tipika+V+3+PL
tayumũ	yumũ+V+3+PL
akanhemu	akanhemu+V2
repituú	pituú+V+2+SG
yapurá	yapurá+N+SG
resapí	sapí+V+2+SG
yambeú	mbeú+V+1+PL
saurú-itá	saurú+N+PL
tayukwáu	yukwáu+V+3+PL
rumuara-itá	sumuara+N+CONT+PL
remusasiara	musasiara+V+2+SG
perasú	rasú+V+2+PL
raití-itá	taití+N+CONT+PL
tayutuká	yutuká+V+3+PL
pinimasara	pinimasara+N+SG
tayupiruka	yupiruka+V+3+PL
rukena-itá	ukena+N+CONT+PL
maraari	maraari+A
desana	desana+N+SG
resaã	saã+V+2+SG
uyumuruakí	yumuruakí+V+3
usikari	sikari+V+3
tariíra-itá	tariíra+N+PL
kuíri	kuíri+ADV
tanharú	nharú+V+3+PL
rera	sera+N+CONT+SG
taseréu	seréu+V+3+PL
yasú	sú+V+1+PL
tukano-itá	tukano+N+PL
wiramirĩ	wiramirĩ+N+SG
ayupukwáu	yupukwáu+V+1+SG
makití	makití+ADVL
ií	ií+N+SG
kawoka-itá	kawoka+N+PL
kupuasú-itá	kupuasú+N+PL
mukũipuyepesawa	mukũipuyepesawa+NUM
ara-itá	ara+N+PL
yamumurã	mumurã+V+1+PL
remusasá	musasá+V+2+SG
remaité	maité+V+2+SG
surara-itá	surara+N+PL
peyuka	yuka+V+2+PL
peyururéu	yururéu+V+2+PL
tauwiké	wiké+V+3+PL
tauyana	yana+V+3+PL
upurakí	purakí+V+3
mimiwara-itá	mimiwara+N+PL
ukiri	kiri+V+3
yautí	yautí+N+SG
kanhimu-itá	kanhimu+N+PL
mayepé	mayepé+CONJ
tamupaka	mupaka+V+3+PL
repurandú	purandú+V+2+SG
yapurungitá	purungitá+V+1+PL
yawerã	yawerã+CONJ
repuká	puká+V+2+SG
tauyumimi	yumimi+V+3+PL
kariwa	kariwa+N+SG
tendawa-itá	tendawa+N+ABS+PL
tukanu	tukanu+N+SG
peyuri	yuri+V+2+PL
pemusasiara	musasiara+V+2+PL
iwakapura	iwakapura+A
reyusãi	yusãi+V+2+SG
taumusemu	musemu+V+3+PL
piá-itá	piá+N+PL
peyumana	yumana+V+2+PL
uri	yuri+V+3
yasí-itá	yasí+N+PL
pindaíwa	pindaíwa+N+SG
ayuká	yuká+V+1+SG
tapiaka-itá	tapiaka+N+PL
mu-	mu-+PREF
muíri	muíri+INDF
amuperewa	muperewa+V+1+SG
amusurí	musurí+V+1+SG
resá-itá	sesá+N+CONT+PL
taupuri	puri+V+3+PL
sangawa-itá	sangawa+N+NCONT+PL
umanũ	manũ+V+3
munhangawa	munhangawa+N+SG
unheẽ	nheẽ+V+3
sesayukisé-itá	sesayukisé+N+NCONT+PL
uyururéu	yururéu+V+3
taumendari	mendari+V+3+PL
tasapí	sapí+V+3+PL
asapí	sapí+V+1+SG
sekuyara-itá	sekuyara+N+ABS+PL
piaíwa	piaíwa+A
ipadú	ipadú+N+SG
iwí-itá	iwí+N+PL
taumusasá	musasá+V+3+PL
tiapú-itá	tiapú+N+PL
taupurakí	purakí+V+3+PL
pé-itá	pé+N+ABS+PL
marantaá	marantaá+ADVR
amupaka	mupaka+V+1+SG
pituna	pituna+N+SG
yaseréu	seréu+V+1+PL
kambí-itá	kambí+N+PL
utirika	tirika+V+3
tamendari	mendari+V+3+PL
amutipawa	mutipawa+V+1+SG
rupiá-itá	supiá+N+CONT+PL
tuyuka	tuyuka+N+SG
perewa	perewa+N+SG
pembaú	mbaú+V+2+PL
anhũ	anhũ+ADV
yuíri	yuíri+CONJ
reyururéu	yururéu+V+2+SG
kwesentu	kwesentu+ADV
nheengarisawa-itá	nheengarisawa+N+PL
ayupirú	yupirú+V+1+SG
maniwatiwa	maniwatiwa+N+SG
tamusaimbé	musaimbé+V+3+PL
asikié	sikié+V+1+SG
tayumuperewa	yumuperewa+V+3+PL
taurasú	rasú+V+3+PL
iké	iké+ADV
amemũi	memũi+V+1+SG
pemuáu	muáu+V+2+PL
peyupiruka	yupiruka+V+2+PL
yayuruari	yuruari+V+1+PL
kaxirí-itá	kaxirí+N+PL
urikú	rikú+V+3
kawoka	kawoka+N+SG
amanũ	manũ+V+1+SG
remburi	mburi+V+2+SG
yamuatiri	muatiri+V+1+PL
amuputira	muputira+V+1+SG
asuaxara	suaxara+V+1+SG
kupé-itá	kupé+N+PL
ayumuapatuka	yumuapatuka+V+1+SG
yupatí	yupatí+N+SG
iwitú	iwitú+N+SG
rakusawa-itá	sakusawa+N+CONT+PL
uyutuká	yutuká+V+3
maniwa-itá	maniwa+N+PL
sapé-itá	pé+N+NCONT+PL
yandú-itá	yandú+N+PL
rupiá	supiá+N+CONT+SG
tamuáu	muáu+V+3+PL
ukapí	ukapí+N+ABS+SG
maniwa	maniwa+N+SG
umaã	maã+V+3
pemutiní	mutiní+V+2+PL
reruyari	ruyari+V+2+SG
ukawara	ukawara+N+SG
pepurakari	purakari+V+2+PL
-tawa	-tawa+SUFF
tupasá-itá	tupasá+N+PL
tupasá	tupasá+N+SG
peyapumi	yapumi+V+2+PL
ayuíri	yuíri+V+1+SG
tapuú	puú+V+3+PL
suaya	suaya+N+NCONT+SG
tapawa	pawa+V+3+PL
yandé	yandé+PRON
reparawaka	parawaka+V+2+SG
rewapika	wapika+V+2+SG
rikwesawa	sikwesawa+N+CONT+SG
arã	arã+PART
sesayukisé	sesayukisé+N+NCONT+SG
taumuéu	muéu+V+3+PL
sembiwa	tembiwa+N+NCONT+SG
ambira	ambira+A
awitá	witá+V+1+SG
ayumuperewa	yumuperewa+V+1+SG
pixuna	pixuna+A
pemupipika	mupipika+V+2+PL
yambirari	mbirari+V+1+PL
amukameẽ	mukameẽ+V+1+SG
taína	taína+N+SG
tatipika	tipika+V+3+PL
mimiwara	mimiwara+N+SG
apigawa-itá	apigawa+N+PL
suú-itá	suú+N+PL
teresemu	teresemu+A
yeperesé	yeperesé+ADV
taukarãi	karãi+V+3+PL
kwera	kwera+A
yara	yara+N+SG
iwitú-itá	iwitú+N+PL
irusanga	irusanga+N+SG
uyusí	yusí+V+3
mundawasú-itá	mundawasú+N+PL
peyenũ	yenũ+V+2+PL
suá	suá+N+NCONT+SG
yepeasú	yepeasú+A
sekuyaramirĩ-itá	sekuyaramirĩ+N+ABS+PL
apekatú	apekatú+ADV
amuyeréu	muyeréu+V+1+SG
tasaã	saã+V+3+PL
remutiní	mutiní+V+2+SG
rikwé-itá	sikwé+N+CONT+PL
tayera	tayera+N+NCONT+SG
taupuamu	puamu+V+3+PL
reyumuyeréu	yumuyeréu+V+2+SG
uwatá	watá+V+3
garapá	garapá+N+SG
kaapura	kaapura+N+SG
remupuruã	mupuruã+V+2+SG
amendari	mendari+V+1+SG
yaparawaka	parawaka+V+1+PL
waimĩ	waimĩ+A
tauyutuká	yutuká+V+3+PL
umandwari	mandwari+V+3
takitika	kitika+V+3+PL
rapú-itá	sapú+N+CONT+PL
kamixá-itá	kamixá+N+PL
pirarukú	pirarukú+N+SG
tapupuka	pupuka+V+3+PL
taumuatiri	muatiri+V+3+PL
watasara	watasara+N+SG
manawara-itá	manawara+N+PL
suá	suá+N+ABS+SG
pituna-itá	pituna+N+PL
garapá-itá	garapá+N+PL
pesasemu	sasemu+V+2+PL
taíra	taíra+N+NCONT+SG
kuiwara	kuiwara+N+SG
murakimukũi	murakimukũi+N+SG
sapú-itá	sapú+N+NCONT+PL
akitika	kitika+V+1+SG
ambeú	mbeú+V+1+SG
yawareté	yawareté+N+SG
yumbuesara-itá	yumbuesara+N+PL
yapuú	puú+V+1+PL
taupuẽ	puẽ+V+3+PL
sekuyara-itá	sekuyara+N+NCONT+PL
se	se+PRON2
mukũipumukũisawa	mukũipumukũisawa+NUM
yayuíri	yuíri+V+1+PL
yamusasá	musasá+V+1+PL
reyumũ	yumũ+V+2+SG
tamutiní	mutiní+V+3+PL
yakwáu	kwáu+V+1+PL
kupiĩ	kupiĩ+N+SG
saanga	saanga+N+ABS+SG
resendú	sendú+V+2+SG
amusarái	musarái+V+1+SG
pewitá	witá+V+2+PL
tauyaxiú	yaxiú+V+3+PL
pekiri	kiri+V+2+PL
ukara-itá	ukara+N+PL
tuxawa-itá	tuxawa+N+PL
marã	marã+ADVR
rekiri	kiri+V+2+SG
sapú	sapú+N+ABS+SG
tayuruari	yuruari+V+3+PL
pepirari	pirari+V+2+PL
kaxiwera-itá	kaxiwera+N+PL
uwapika	wapika+V+3
umusaka	musaka+V+3
tamuyana	muyana+V+3+PL
yayukwáu	yukwáu+V+1+PL
xibé	xibé+N+SG
ayumuakú	yumuakú+V+1+SG
taumungaturú	mungaturú+V+3+PL
sumitera	sumitera+N+ABS+SG
piraíwa	piraíwa+N+SG
murasí-itá	murasí+N+PL
sanha-itá	sanha+N+ABS+PL
tatá	tatá+N+ABS+SG
nheengatú	nheengatú+N+SG
remanũ	manũ+V+2+SG
waimĩ	waimĩ+N+SG
tauyamĩ	yamĩ+V+3+PL
kitikasara	kitikasara+N+SG
ruakí	ruakí+ADP+CONT
yamuyeréu	muyeréu+V+1+PL
sukapí	ukapí+N+NCONT+SG
umumurã	mumurã+V+3
remupaka	mupaka+V+2+SG
Tupana-itá	Tupana+N+PL
ayaxiú	yaxiú+V+1+SG
pepupuka	pupuka+V+2+PL
nti maã	nti maã+INDF
pisawera-itá	pisawera+N+PL
sera-itá	sera+N+NCONT+PL
suriwara-itá	suriwara+N+PL
simirikú-itá	simirikú+N+NCONT+PL
yamundá	mundá+V+1+PL
yapurasí	purasí+V+1+PL
amaãĩ	maãĩ+V+1+SG
pemusurí	musurí+V+2+PL
saanga-itá	saanga+N+ABS+PL
buya	buya+N+SG
reyupirú	yupirú+V+2+SG
tauú	ú+V+3+PL
tawiké	wiké+V+3+PL
uyuráu	yuráu+V+3
aria-itá	aria+N+PL
ramunha	tamunha+N+CONT+SG
uí-itá	uí+N+PL
sesá-itá	sesá+N+NCONT+PL
tasuaxara	suaxara+V+3+PL
aria	aria+N+SG
yamupuruã	mupuruã+V+1+PL
payé	payé+N+SG
sesayukisé-itá	sesayukisé+N+ABS+PL
íwa-itá	íwa+N+PL
taumanũ	manũ+V+3+PL
yayusãi	yusãi+V+1+PL
pirasua-itá	pirasua+N+PL
taupuká	puká+V+3+PL
repuú	puú+V+2+SG
taumusaimbé	musaimbé+V+3+PL
unharú	nharú+V+3
suá-itá	suá+N+ABS+PL
taumaité	maité+V+3+PL
kirimbasawa-itá	kirimbasawa+N+PL
murakimusapiri	murakimusapiri+N+SG
purandusawa	purandusawa+N+SG
tauwiyé	wiyé+V+3+PL
tautitika	titika+V+3+PL
uií	uií+ADV
setama-itá	tetama+N+NCONT+PL
watasawa-itá	watasawa+N+PL
asarú	sarú+V+1+SG
ayeréu	yeréu+V+1+SG
yupatí-itá	yupatí+N+PL
suaxara	suaxara+N+ABS+SG
kiínha-itá	kiínha+N+PL
useréu	seréu+V+3
uwari	wari+V+3
apitimũ	pitimũ+V+1+SG
rexari	xari+V+2+SG
arama	arama+ADP
saití-itá	taití+N+NCONT+PL
remuatiri	muatiri+V+2+SG
remaã	maã+V+2+SG
suasú-itá	suasú+N+PL
kaá	kaá+N+SG
taumuakú	muakú+V+3+PL
yamuéu	muéu+V+1+PL
puxí	puxí+A
remurari	murari+V+2+SG
taupupuka	pupuka+V+3+PL
yayutuká	yutuká+V+1+PL
kunhãwara-itá	kunhãwara+N+PL
urubú-itá	urubú+N+PL
ikewara	ikewara+N+SG
tenhuntu	tenhuntu+ADV
reyuráu	yuráu+V+2+SG
tawa-itá	tawa+N+PL
yuwá-itá	yuwá+N+PL
setimã-itá	setimã+N+NCONT+PL
tapuíri	puíri+V+3+PL
tapurasí	purasí+V+3+PL
sepí-itá	sepí+N+PL
resika	sika+V+2+SG
tamemũi	memũi+V+3+PL
petirika	tirika+V+2+PL
ruá	suá+N+CONT+SG
tauwari	wari+V+3+PL
apurasí	purasí+V+1+SG
sanha-itá	sanha+N+NCONT+PL
yawarí-itá	yawarí+N+PL
umukwara	mukwara+V+3
yamukwara	mukwara+V+1+PL
pindawa-itá	pindawa+N+PL
pururé	pururé+N+SG
uyumbué	yumbué+V+3
remutawarí	mutawarí+V+2+SG
paranã-itá	paranã+N+PL
resuantí	suantí+V+2+SG
pisayé	pisayé+N+SG
uyusikié	yusikié+V+3
taupurasí	purasí+V+3+PL
eẽ	eẽ+PART
mena-itá	mena+N+PL
umburi	mburi+V+3
tamusemu	musemu+V+3+PL
yayana	yana+V+1+PL
pixunasawa-itá	pixunasawa+N+PL
anheẽ	nheẽ+V+1+SG
yambaú	mbaú+V+1+PL
tik!	tik!+INTJ
tamuatiri	muatiri+V+3+PL
yamayana	mayana+V+1+PL
pembirari	mbirari+V+2+PL
uruyari	ruyari+V+3
repusí-itá	tepusí+N+CONT+PL
apurakí	purakí+V+1+SG
aikuntu	ikuntu+V+1+SG
nheenga-itá	nheenga+N+PL
tautirika	tirika+V+3+PL
ayumuyeréu	yumuyeréu+V+1+SG
tausarú	sarú+V+3+PL
taumuyaxiú	muyaxiú+V+3+PL
kuité	kuité+ADV
tamuyaxiú	muyaxiú+V+3+PL
pukusawa	pukusawa+CONJ
reyapukúi	yapukúi+V+2+SG
tayera-itá	tayera+N+NCONT+PL
panhẽ	panhẽ+QUANT
tapuamu	puamu+V+3+PL
akwera	akwera+ADV
awaeté	awaeté+A2
rewasemu	wasemu+V+2+SG
uyutima	yutima+V+3
umundeka	mundeka+V+3
xupé	xupé+ADP
amupawa	mupawa+V+1+SG
repuamu	puamu+V+2+SG
paranã	paranã+N+SG
yawasemu	wasemu+V+1+PL
uyumũ	yumũ+V+3
amuatiri	muatiri+V+1+SG
yasupiri	supiri+V+1+PL
kawĩ	kawĩ+N+SG
sapixawa-itá	tapixawa+N+NCONT+PL
maanungara	maanungara+INDF
yayenũ	yenũ+V+1+PL
tawerá	werá+V+3+PL
santá	santá+A
peyusikié	yusikié+V+2+PL
kawarú	kawarú+N+SG
taumukwara	mukwara+V+3+PL
amuturusú	muturusú+V+1+SG
irundí	irundí+NUM
taumutipawa	mutipawa+V+3+PL
tayatiká	yatiká+V+3+PL
supitá	supitá+N+NCONT+SG
tauwapika	wapika+V+3+PL
watasara-itá	watasara+N+PL
mairamé	mairamé+ADVR
uyumunhã	yumunhã+V+3
yayumuperewa	yumuperewa+V+1+PL
uwerá	werá+V+3
akái	kái+V+1+SG
remupinima	mupinima+V+2+SG
rekamundú	kamundú+V+2+SG
yamupuka	mupuka+V+1+PL
resayukisé-itá	sesayukisé+N+CONT+PL
amupinima	mupinima+V+1+SG
kuximawara-itá	kuximawara+N+PL
penhẽ	penhẽ+PRON
igarité-itá	igarité+N+PL
ukáripe	ukáripe+ADP
ayusãi	yusãi+V+1+SG
taumurari	murari+V+3+PL
ayumana	yumana+V+1+SG
utipika	tipika+V+3
yamuperewa	muperewa+V+1+PL
amburi	mburi+V+1+SG
tamundéu	mundéu+V+3+PL
tasasá	sasá+V+3+PL
taumaã	maã+V+3+PL
rimirikú-putawa	simirikú-putawa+N+CONT+SG
peyatiká	yatiká+V+2+PL
reyumaã	yumaã+V+2+SG
taupeyú	peyú+V+3+PL
tarasú	rasú+V+3+PL
piripanasawa-itá	piripanasawa+N+PL
tasuantí	suantí+V+3+PL
kití	kití+ADP
yasikari	sikari+V+1+PL
remusarái	musarái+V+2+SG
yasaã	saã+V+1+PL
asasemu	sasemu+V+1+SG
tetama	tetama+N+ABS+SG
anama-itá	anama+N+PL
taikuntu	ikuntu+V+3+PL
purakisawa-itá	purakisawa+N+PL
ayukataka	yukataka+V+1+SG
tá	tá+PRON
tembiwa-itá	tembiwa+N+ABS+PL
uyakáu	yakáu+V+3
waá	waá+REL
kupixawa	kupixawa+N+SG
yapinaitika	pinaitika+V+1+PL
wawirú-itá	wawirú+N+PL
yapuká	puká+V+1+PL
reyatiká	yatiká+V+2+SG
tayuká	yuká+V+3+PL
reyukataka	yukataka+V+2+SG
sesé	resé+ADP+NCONT
taumutiní	mutiní+V+3+PL
sumuara-itá	sumuara+N+NCONT+PL
taití	taití+N+ABS+SG
tasendú	sendú+V+3+PL
tayumunani	yumunani+V+3+PL
yané	yané+PRON2
nti yepé	nti yepé+INDF
taumbirari	mbirari+V+3+PL
taupirari	pirari+V+3+PL
upiripana	piripana+V+3
yakaú	kaú+V+1+PL
wana	wana+PART
ambira-itá	ambira+N+PL
peyumuperewa	yumuperewa+V+2+PL
akunheseri	kunheseri+V+1+SG
sakusawa	sakusawa+N+NCONT+SG
suka-itá	uka+N+NCONT+PL
taumusakú	musakú+V+3+PL
ape	ape+ADV
tauputari	putari+V+3+PL
rayera-itá	tayera+N+CONT+PL
taumbeú	mbeú+V+3+PL
tausapí	sapí+V+3+PL
miapé	miapé+N+SG
tamutipawa	mutipawa+V+3+PL
tamanũ	manũ+V+3+PL
unaseri	naseri+V+3
upuú	puú+V+3
sekuyara	sekuyara+N+ABS+SG
sawa-itá	sawa+N+NCONT+PL
sukena	ukena+N+NCONT+SG
reyakáu	yakáu+V+2+SG
piraíwa-itá	piraíwa+N+PL
tauyusikié	yusikié+V+3+PL
memũingara-itá	memũingara+N+PL
uparawaka	parawaka+V+3
pé	pé+N+ABS+SG
yapupuka	pupuka+V+1+PL
reruri	ruri+V+2+SG
taukunheseri	kunheseri+V+3+PL
marika-itá	marika+N+PL
tamutianha	mutianha+V+3+PL
yapawa	pawa+V+1+PL
resikié	sikié+V+2+SG
memũitendawa-itá	memũitendawa+N+PL
pemuruakí	muruakí+V+2+PL
amuramé	amuramé+ADV
peyumimi	yumimi+V+2+PL
tauyumunani	yumunani+V+3+PL
yepeasú	yepeasú+ADV
pepisika	pisika+V+2+PL
rukwera	sukwera+N+CONT+SG
yasarú	sarú+V+1+PL
suaya-itá	suaya+N+NCONT+PL
repurakari	purakari+V+2+SG
rimirikú-putawa-itá	simirikú-putawa+N+CONT+PL
akangatara-itá	akangatara+N+PL
uwewé	wewé+V+3
tamusurí	musurí+V+3+PL
ukawara	ukawara+A
rakú	rakú+A2+CONT
ambué	mbué+V+1+SG
nhaaresé	nhaaresé+CONJ
arama	arama+PART
tamandwari	mandwari+V+3+PL
tasikié	sikié+V+3+PL
asika	sika+V+1+SG
rurí	rurí+A2+CONT
tuxawa	tuxawa+N+SG
kirimbawa-itá	kirimbawa+N+PL
mũ-itá	mũ+N+PL
remendari	mendari+V+2+SG
reyuíri	yuíri+V+2+SG
puxirungara-itá	puxirungara+N+PL
akangaíwa-itá	akangaíwa+N+PL
tayatikú	yatikú+V+3+PL
retitika	titika+V+2+SG
reyapumi	yapumi+V+2+SG
petitika	titika+V+2+PL
taukamundú	kamundú+V+3+PL
tamaité	maité+V+3+PL
pepuká	puká+V+2+PL
raínha-itá	taínha+N+CONT+PL
xirura-itá	xirura+N+PL
rupítá-itá	supitá+N+CONT+PL
rẽ	rẽ+ADV
uyapukúi	yapukúi+V+3
apwã	apwã+A2
murakí	murakí+N+SG
-wasú	-wasú+SUFF
reyuká	yuká+V+2+SG
ayana	yana+V+1+SG
sikwé	sikwé+N+NCONT+SG
umunuka	munuka+V+3
pemupinima	mupinima+V+2+PL
taíra	taíra+N+ABS+SG
kariwa-itá	kariwa+N+PL
taumuáu	muáu+V+3+PL
iwisé-itá	iwisé+N+PL
gantĩ-itá	gantĩ+N+PL
umukameẽ	mukameẽ+V+3
sapixawa	tapixawa+N+NCONT+SG
remuruakí	muruakí+V+2+SG
munhangara	munhangara+A
remupuranga	mupuranga+V+2+SG
u-	u-+PREF
pemupitá	mupitá+V+2+PL
reyumuakú	yumuakú+V+2+SG
yamburi	mburi+V+1+PL
xibé-itá	xibé+N+PL
umuperewa	muperewa+V+3
kirimbasawa	kirimbasawa+N+SG
yepepusawa	yepepusawa+NUM
yukwakú-itá	yukwakú+N+PL
sukwera	sukwera+N+ABS+SG
tauyururéu	yururéu+V+3+PL
tawa	tawa+N+SG
rakua	takua+N+CONT+SG
yapuna-itá	yapuna+N+PL
maãsiyara-itá	maãsiyara+N+PL
ayumunhã	yumunhã+V+1+SG
tayukataka	yukataka+V+3+PL
sesá	sesá+N+ABS+SG
yasapí	sapí+V+1+PL
tayapukúi	yapukúi+V+3+PL
rakanga	sakanga+N+CONT+SG
ukara	ukara+N+SG
umpuranga	mpuranga+V+3
mirĩ	mirĩ+A
pi-itá	pi+N+PL
tambaú	mbaú+V+3+PL
kiá	kiá+A2
riputí-itá	tiputí+N+CONT+PL
yapuamu	puamu+V+1+PL
pirera-itá	pirera+N+PL
akayutiwa-itá	akayutiwa+N+PL
asenũi	senũi+V+1+SG
sikwé-itá	sikwé+N+NCONT+PL
kamundusara-itá	kamundusara+N+PL
umupinima	mupinima+V+3
tapupeka	pupeka+V+3+PL
rurisawa-itá	surisawa+N+CONT+PL
yara	yara+PART
reyutuká	yutuká+V+2+SG
takunheseri	kunheseri+V+3+PL
remumurã	mumurã+V+2+SG
remayana	mayana+V+2+SG
uyumusé	yumusé+V+3
taukiri	kiri+V+3+PL
iwakapura-itá	iwakapura+N+PL
rendawa	tendawa+N+CONT+SG
tenhẽ	tenhẽ+ADV
uíwa-itá	uíwa+N+PL
peyamĩ	yamĩ+V+2+PL
taukái	kái+V+3+PL
resasá	sasá+V+2+SG
sera	sera+N+ABS+SG
yayatikú	yatikú+V+1+PL
tapinaitika	pinaitika+V+3+PL
yepé	yepé+NUM
setimã	setimã+N+ABS+SG
pepuri	puri+V+2+PL
tauwitá	witá+V+3+PL
tayusí	yusí+V+3+PL
yasuaxara	suaxara+V+1+PL
tawewé	wewé+V+3+PL
yasendú	sendú+V+1+PL
yasí	yasí+N+SG
repinaitika	pinaitika+V+2+SG
uwiyé	wiyé+V+3
pewapika	wapika+V+2+PL
yaxiusawa	yaxiusawa+N+SG
aruri	ruri+V+1+SG
tamuperewa	muperewa+V+3+PL
tauyumbué	yumbué+V+3+PL
kwayé	kwayé+ADV
repiruka	piruka+V+2+SG
peganani	ganani+V+2+PL
yamupipika	mupipika+V+1+PL
taumupinima	mupinima+V+3+PL
tamukwara	mukwara+V+3+PL
yumbuesara	yumbuesara+N+SG
paranãpura	paranãpura+N+SG
rewatá-watá	watá-watá+V+2+SG
yasuú-suú	suú-suú+V+1+PL
umusasiara	musasiara+V+3
meyú	meyú+N+SG
tiputí	tiputí+N+ABS+SG
pemusemu	musemu+V+2+PL
maniaka	maniaka+N+SG
asuú-suú	suú-suú+V+1+SG
yayapumi	yapumi+V+1+PL
amanawasú-itá	amanawasú+N+PL
itá	itá+N+SG
yamungaturú	mungaturú+V+1+PL
yayupukwari	yupukwari+V+1+PL
tayumusé	yumusé+V+3+PL
asuú	suú+V+1+SG
taumbaú	mbaú+V+3+PL
umusakú	musakú+V+3
yayuri	yuri+V+1+PL
